"","Row.names","Brachy-1d.1","Brachy-1d.2","Brachy-1d.3","Brachy-1d.4","Brachy-00h.1","Brachy-00h.2","Brachy-00h.3","Brachy-00h.4","Brachy-02h.1","Brachy-02h.2","Brachy-02h.3","Brachy-02h.4","Brachy-04h.1","Brachy-04h.2","Brachy-04h.3","Brachy-04h.4","Brachy-4d.1","Brachy-4d.2","Brachy-4d.3","Brachy-4d.4","Brachy-p5h.1","Brachy-p5h.2","Brachy-p5h.3","Brachy-p5h.4","Brachy_00h_Brachy_02h_log2_FC","Brachy_00h_Brachy_02h_Pvalue","Brachy_00h_Brachy_02h_fdr","Brachy_00h_Brachy_04h_log2_FC","Brachy_00h_Brachy_04h_Pvalue","Brachy_00h_Brachy_04h_fdr","Brachy_00h_Brachy_1d_log2_FC","Brachy_00h_Brachy_1d_Pvalue","Brachy_00h_Brachy_1d_fdr","Brachy_00h_Brachy_4d_log2_FC","Brachy_00h_Brachy_4d_Pvalue","Brachy_00h_Brachy_4d_fdr","Brachy_00h_Brachy_p5h_log2_FC","Brachy_00h_Brachy_p5h_Pvalue","Brachy_00h_Brachy_p5h_fdr","Brachy_02h_Brachy_04h_log2_FC","Brachy_02h_Brachy_04h_Pvalue","Brachy_02h_Brachy_04h_fdr","Brachy_02h_Brachy_1d_log2_FC","Brachy_02h_Brachy_1d_Pvalue","Brachy_02h_Brachy_1d_fdr","Brachy_02h_Brachy_4d_log2_FC","Brachy_02h_Brachy_4d_Pvalue","Brachy_02h_Brachy_4d_fdr","Brachy_02h_Brachy_p5h_log2_FC","Brachy_02h_Brachy_p5h_Pvalue","Brachy_02h_Brachy_p5h_fdr","Brachy_04h_Brachy_1d_log2_FC","Brachy_04h_Brachy_1d_Pvalue","Brachy_04h_Brachy_1d_fdr","Brachy_04h_Brachy_4d_log2_FC","Brachy_04h_Brachy_4d_Pvalue","Brachy_04h_Brachy_4d_fdr","Brachy_04h_Brachy_p5h_log2_FC","Brachy_04h_Brachy_p5h_Pvalue","Brachy_04h_Brachy_p5h_fdr","Brachy_1d_Brachy_4d_log2_FC","Brachy_1d_Brachy_4d_Pvalue","Brachy_1d_Brachy_4d_fdr","Brachy_1d_Brachy_p5h_log2_FC","Brachy_1d_Brachy_p5h_Pvalue","Brachy_1d_Brachy_p5h_fdr","Brachy_4d_Brachy_p5h_log2_FC","Brachy_4d_Brachy_p5h_Pvalue","Brachy_4d_Brachy_p5h_fdr","Brachy_00h","Brachy_02h","Brachy_04h","Brachy_1d","Brachy_4d","Brachy_p5h","id2","HMDBID","KEGGID","Descrip","Kingdom","Super_class","Class","Sub_class","CAS","DTXSID","DTXCID","SID","CID","KEGG","ChEBI","Drugbank","Name","id"
"15","acetylcholine",0,0,0.00457274054777753,0.00234015807538683,0,0,0,0,0,0,0,0,0.0916428522250076,0,0,0,6.77599397632757e-06,0.000131911206544975,0.0126070356010134,0.133741509676433,0,0,0,0,"NA","NA","0","-4.57958524908493","0.391002218955771","0.391002218955771","1.44796244804644","0.213222685847231","0.213222685847231","-5.23349728192867","0.341908377771897","0.341908377771897","NA","NA","0","-4.57958524908493","0.391002218955771","0.391002218955771","1.44796244804644","0.213222685847231","0.213222685847231","-5.23349728192867","0.341908377771897","0.341908377771897","NA","NA","0","-3.13162280103848","0.423572866314474","0.423572866314474","-0.653912032843739","0.743323534165373","0.743323534165373","4.57958524908493","0.391002218955771","0.391002218955771","-3.78553483388222","0.361828215272355","0.361828215272355","1.44796244804644","0.213222685847231","0.213222685847231","5.23349728192867","0.341908377771897","0.341908377771897",0,0,0.0229107130562519,0.00172822465579109,0.0366218081194919,0,"acetylcholine","HMDB0000895",NA,NA,NA,NA,NA,NA,"51-84-3","DTXSID8075334","DTXCID6040951","315703258","  187","C01996"," 15355","DB03128","Acetylcholine","acetylcholine"
"16","adenine",23.9420976082444,26.199291151097,44.8679976577671,24.6357377547316,27.6508091971884,27.8581031688616,36.0974377994052,20.9773245844385,16.7576360572205,20.881697219057,21.5407772382227,48.0331843175393,0,19.9431268311385,20.4929011046569,36.7750592824192,22.9183127814298,18.4006538438163,35.1121311352746,19.4453046546861,43.4848203050183,23.6962267275603,24.4766957419525,32.0098494438453,"0.0705112602231097","0.871464690260199","0.871464690260199","0.544094229316061","0.338464133344619","0.338464133344619","0.0877609357465102","0.776341223970817","0.776341223970817","0.231741031501114","0.430779155327122","0.430779155327122","-0.135465245773026","0.636904556117237","0.636904556117237","0.473582969092951","0.497365373015979","0.497365373015979","0.15827219596962","0.735502452271731","0.735502452271731","0.161229771278004","0.742465982224983","0.742465982224983","-0.205976505996136","0.648472649157469","0.648472649157469","0.631855165062571","0.29132833144608","0.29132833144608","-0.312353197814947","0.607224286134834","0.607224286134834","-0.679559475089087","0.245233171434931","0.245233171434931","0.319501967247624","0.384987566686861","0.384987566686861","-0.0477043100265159","0.887195506216673","0.887195506216673","-0.36720627727414","0.290931418033877","0.290931418033877",28.1459186874734,26.8033237080099,19.3027718045536,29.91128104296,23.9691006038017,30.9168980545941,"adenine","HMDB0000034","C00147","belongs to the class of organic compounds known as 6-aminopurines. These are purines that carry an amino group at position 6. Purine is a bicyclic aromatic compound made up of a pyrimidine ring fused to an imidazole ring.","Organic compounds","Organoheterocyclic compounds","Imidazopyrimidines","Purines and purine derivatives","73-24-5","DTXSID6022557","DTXCID502557","315673252","  190","C00147"," 16708","DB00173","Adenine","adenine"
"17","adenosine",2.26531628955884,1.60698351441898,1.64261932831714,2.06682761547521,0,2.47181318398208,0,0.309963442779131,0,0,0,0.769911774835421,0,3.02151670530088,1.55764410692468,3.25132530101872,0.88643879176704,0,0.15231489484038,0,8.7768645673874,0,2.05775032294395,8.91982736145576,"1.8478385672098","0.47174655405424","0.47174655405424","-1.49175906495179","0.23916663271904","0.23916663271904","1.44521162538655","0.135714715638627","0.135714715638627","1.41768116946334","0.531549829103125","0.531549829103125","-2.82631772247374","0.160653587459105","0.160653587459105","-3.33959763216159","0.0975018427400985","0.0975018427400985","3.29305019259635","0.000571582473278192","0.000571582473278192","-0.430157397746462","0.822291011641009","0.822291011641009","-4.67415628968354","0.130269642865798","0.130269642865798","-0.0465474395652407","0.940302467297355","0.940302467297355","2.90944023441513","0.105998499226105","0.105998499226105","-1.33455865752194","0.291059849300243","0.291059849300243","2.86289279484989","0.0011027473784485","0.0011027473784485","-1.38110609708719","0.277110694553077","0.277110694553077","-4.24399889193707","0.133938034231205","0.133938034231205",0.695444156690304,0.192477943708855,1.95762152831107,1.89543668694254,0.259688421651855,4.93861056294678,"adenosine","HMDB0000050",NA,NA,NA,NA,NA,NA,"58-61-7","DTXSID1022558","DTXCID902558","315673253","60961","C00212"," 16335","DB00640","Adenosine","adenosine"
"18","alpha-hydroxyisobutyric acid",0,0,0.000245720911911873,0,0.000692659548381286,6.0567123787686e-05,0,0,0,0,0,0,0.000186822981899308,0,8.33640780308519e-05,0,1.17573915562191e-05,0,5.21914145203885e-05,5.77992213381037e-05,0,0.000368505683052073,0,0,"0.248907202611533","0.345734066551429","0.345734066551429","0.154607932643395","0.532984353921101","0.532984353921101","-0.162897662323012","0.52090775352728","0.52090775352728","0.205650890531654","0.419064834544364","0.419064834544364","0.12176733531783","0.639648146309952","0.639648146309952","-0.0942992699681377","0.225118953803335","0.225118953803335","0.0860095402885209","0.391002218955771","0.391002218955771","-0.0432563120798785","0.125380923476324","0.125380923476324","-0.127139867293703","0.391002218955771","0.391002218955771","-0.00828972967961665","0.938534511748787","0.938534511748787","0.0510429578882591","0.47499544275797","0.47499544275797","-0.0328405973255657","0.821004579037759","0.821004579037759","0.0427532282086424","0.653882498692498","0.653882498692498","-0.0411303270051824","0.792242723984583","0.792242723984583","-0.0838835552138248","0.553491530329065","0.553491530329065",0.000188306668042243,0,6.754676498254e-05,6.14302279779682e-05,3.04370068536778e-05,9.21264207630183e-05,"alpha-hydroxyisobutyric acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"alpha-hydroxyisobutyric acid"
"19","an hydroxycinnamic acid",0.0233054456299113,0.0140578451264309,0.0059336671339309,0.0397535993304832,0.0387051186401877,0.0181462301119232,0.0151842925762428,0.017073634716282,0,0,0,0,0,0.00405174884821713,0.00600824807291456,0.0142436255385657,0.00968008835730531,0.00868878646052268,0.00949738646041336,0.0171131204894193,0.0165907594783764,0.0124043373490512,0.00607790795547158,0.0191000264414684,"4.54085299883636","0.0272338744406103","0.0272338744406103","1.71793819470125","0.0529807075030177","0.0529807075030177","-0.0970713711840616","0.87381582673664","0.87381582673664","0.926750340058517","0.137104711762933","0.137104711762933","0.678574423258712","0.224298714808664","0.224298714808664","-2.82291480413511","0.135626470652808","0.135626470652808","4.44378162765229","0.064522200070325","0.064522200070325","-3.61410265877784","0.0106341341158776","0.0106341341158776","-3.86227857557764","0.0176165353515689","0.0176165353515689","1.62086682351719","0.134842729603327","0.134842729603327","-0.791187854642734","0.206908675258151","0.206908675258151","-1.03936377144254","0.120903884047943","0.120903884047943","0.829678968874456","0.284538510244094","0.284538510244094","0.58150305207465","0.408024764867677","0.408024764867677","-0.248175916799806","0.534153404647928","0.534153404647928",0.0222773190111589,0,0.00607590561492434,0.0207626393051891,0.0112448454419152,0.0135432578060919,"an hydroxycinnamic acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"an hydroxycinnamic acid"
"20","azelaic acid and unresolvable, unidentified isomers",0.00296657044964542,0.00401993010800928,0,0.0927462614480734,0.00523138135122445,0.00144224302590936,0,0,0.00431969334988767,0.0122061532329547,0.00920234920590424,0,0,0.00298116506691656,0.00269754749066192,0.00773061143343548,0.00461323405682109,0.00479800500807805,0,0.00707782455811437,0,0,0,0,"-1.47778176194072","0.179293836954045","0.179293836954045","-0.705810037361733","0.439846366081754","0.439846366081754","3.28074956214173","0.379599586129394","0.379599586129394","-0.940803906349318","0.25229802480826","0.25229802480826","1.41597824134482","0.2696821262756","0.2696821262756","0.771971724578988","0.371700102904353","0.371700102904353","1.80296780020101","0.474656528177654","0.474656528177654","0.536977855591403","0.488301341002298","0.488301341002298","2.89376000328554","0.0966637909012381","0.0966637909012381","2.57493952477999","0.410846417649263","0.410846417649263","-0.234993868987584","0.736918216895633","0.736918216895633","2.12178827870655","0.128192181612699","0.128192181612699","2.33994565579241","0.42577638289359","0.42577638289359","4.69672780348655","0.350846156896","0.350846156896","2.35678214769414","0.0691138642728869","0.0691138642728869",0.00166840609428345,0.00643204894718665,0.00335233099775349,0.024933190501432,0.00412226590575338,0,"azelaic acid and unresolvable, unidentified isomers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"azelaic acid and unresolvable, unidentified isomers"
"21","betaine",42.083080735845,38.8853103489602,15.3147691948625,40.1269006999717,8.77175624229211,7.34810916230809,0,35.9746752870824,61.630248970413,52.7590915099104,40.9344864383482,18.0156845935303,54.212897507825,53.3089591284203,59.7950596480911,28.1533822796947,46.4017582841799,48.0249189545307,20.1421650765624,42.5981507779566,0,0,0,0,"-1.73431896796364","0.0501719809756845","0.0501719809756845","-1.90766406343721","0.0150009969687507","0.0150009969687507","1.38867749136521","0.0840605501461748","0.0840605501461748","-1.59302011610088","0.043608756462143","0.043608756462143","13.6689553419504","0.197292448731784","0.197292448731784","-0.173345095473571","0.65664846004914","0.65664846004914","-0.34564147659843","0.451467902901175","0.451467902901175","0.141298851862759","0.737710132385834","0.737710132385834","15.403274309914","0.0194442620198357","0.0194442620198357","-0.518986572072001","0.17000326856185","0.17000326856185","0.31464394733633","0.356356545407904","0.356356545407904","15.5766194053876","0.00616206886099772","0.00616206886099772","-0.204342624735671","0.586755564335868","0.586755564335868","15.0576328333156","0.0123489914641471","0.0123489914641471","15.2619754580513","0.00901611050139424","0.00901611050139424",13.0236351729207,43.3348778780505,48.8675746410078,34.1025152449099,39.2917482733074,0,"betaine","HMDB0000043","","belongs to the class of organic compounds known as alpha amino acids. These are amino acids in which the amino group is attached to the carbon atom immediately adjacent to the carboxylate group (alpha carbon).","Organic compounds","Organic acids and derivatives","Carboxylic acids and derivatives","Amino acids, peptides, and analogues",NA,NA,NA," 26697202",NA,NA," 41139","DB04455","Betaine","betaine"
"22","bis(3-aminopropyl)amine",0.365467637245541,0.616776696396111,0,0,2.60851792115322,2.13198678886797,0.0214250998854383,0,0,0,0,0.363879713291095,0.612149347482929,0,1.67273470964171,2.36823368976545,0,0,0,0.428513279540906,0.221446345979167,3.85831466464992,0,0,"3.69545167816603","0.208277473763768","0.208277473763768","0.0333203458528567","0.976090572570321","0.976090572570321","-2.27274069301831","0.264916450988414","0.264916450988414","3.46194137054151","0.213476258895043","0.213476258895043","0.222859264974819","0.889421488368695","0.889421488368695","-3.66213133231317","0.134925270494645","0.134925270494645","1.42271098514772","0.420716890396225","0.420716890396225","-0.233510307624521","0.912313882100207","0.912313882100207","-3.47259241319121","0.399910180258357","0.399910180258357","-2.23942034716546","0.181534749528132","0.181534749528132","3.42862102468865","0.138755244756656","0.138755244756656","0.189538919121962","0.90041200698087","0.90041200698087","1.1892006775232","0.485405139897423","0.485405139897423","-2.04988142804349","0.476067053753322","0.476067053753322","-3.23908210556669","0.407470546177496","0.407470546177496",1.19048245247666,0.0909699283227738,1.16327943672252,0.245561083410413,0.107128319885226,1.01994025265727,"bis(3-aminopropyl)amine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bis(3-aminopropyl)amine"
"23","caffeic acid",0,0,0,0,0,0,0,0,0,0,0,0,0.0125404650883144,0,0,0.120527331776168,0,0,0,0,0,0,0,0,"NA","NA","0","-5.09874584943212","0.337830755755243","0.337830755755243","NA","NA","0","NA","NA","0","NA","NA","0","-5.09874584943212","0.337830755755243","0.337830755755243","NA","NA","0","NA","NA","0","NA","NA","0","-5.09874584943212","0.337830755755243","0.337830755755243","5.09874584943212","0.337830755755243","0.337830755755243","5.09874584943212","0.337830755755243","0.337830755755243","NA","NA","0","NA","NA","0","NA","NA","0",0,0,0.0332669492161207,0,0,0,"caffeic acid","HMDB0003501",NA,NA,NA,NA,NA,NA,"331-39-5","DTXSID5020231","DTXCID10231","315671222"," 2518","C01481"," 17395","DB01880","Caffeic acid","caffeic acid"
"24","carnitine",0,0,0,0,0,0,0,0,0,0,0,0,0.831766492493378,0,0,0,0.00158532319165628,0,0,0,0,0,0,0,"NA","NA","0","-7.70695610914016","0.391002218955771","0.391002218955771","NA","NA","0","-0.481640763879471","0.391002218955771","0.391002218955771","NA","NA","0","-7.70695610914016","0.391002218955771","0.391002218955771","NA","NA","0","-0.481640763879471","0.391002218955771","0.391002218955771","NA","NA","0","-7.70695610914016","0.391002218955771","0.391002218955771","7.22531534526069","0.391791350680456","0.391791350680456","7.70695610914016","0.391002218955771","0.391002218955771","-0.481640763879471","0.391002218955771","0.391002218955771","NA","NA","0","0.481640763879471","0.391002218955771","0.391002218955771",0,0,0.207941623123345,0,0.00039633079791407,0,"carnitine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"carnitine"
"25","choline o-sulfuric acid",0,0,0,0,0.191273003519166,0.0004618565842024,0,0.00189651176733645,0.00915005966250369,0.0038366415018049,0.00542563592200185,0,0.0039451271891444,0,0,0,0,0,0,0,0,0.0129109741116868,0.00948544798378428,0.0219433564775564,"3.1404469761427","0.425635528796801","0.425635528796801","4.63659785224865","0.392790452280321","0.392790452280321","-5.62666816731384","0.38424739961903","0.38424739961903","5.62666816731384","0.38424739961903","0.38424739961903","2.03152920776996","0.491254155181075","0.491254155181075","1.49615087610595","0.157624803271361","0.157624803271361","-2.48622119117114","0.0934904126761136","0.0934904126761136","2.48622119117114","0.0934904126761136","0.0934904126761136","-1.10891776837274","0.257324102551641","0.257324102551641","-0.990070315065189","0.391002218955771","0.391002218955771","0.990070315065189","0.391002218955771","0.391002218955771","-2.60506864447869","0.109966912588244","0.109966912588244","NA","NA","0","-3.59513895954388","0.092096254999231","0.092096254999231","-3.59513895954388","0.092096254999231","0.092096254999231",0.0484078429676763,0.00460308427157761,0.000986281797286099,0,0,0.0110849446432569,"choline o-sulfuric acid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"choline o-sulfuric acid"
"26","cytosine",0,0.10002338402231,0,0,0,0,0.535462864711331,0,0,0,0,0,2.67029464856989,0,0,0,0.939358906790532,0.420106620726899,0.353252830209271,0.54447588632098,0,0.0267619918182639,0,0,"7.07537984134947","0.391002218955771","0.391002218955771","-2.30956287082766","0.486398842736714","0.486398842736714","-2.37461577493068","0.479012709539765","0.479012709539765","-2.06748937299047","0.0613839272456426","0.0613839272456426","4.13230282660521","0.412388190451296","0.412388190451296","-9.38494271217714","0.391002218955771","0.391002218955771","4.70076406641879","0.391002218955771","0.391002218955771","-9.14286921433995","0.0231003369494791","0.0231003369494791","-2.94307701474426","0.391002218955771","0.391002218955771","-4.68417864575835","0.406892359375379","0.406892359375379","0.242073497837187","0.888333198192035","0.888333198192035","6.44186569743287","0.395174628592968","0.395174628592968","-4.44210514792116","0.0238984212946012","0.0238984212946012","1.75768705167453","0.5243350778583","0.5243350778583","6.19979219959568","0.02368025938","0.02368025938",0.133865716177833,0,0.667573662142471,0.0250058460055774,0.56429856101192,0.00669049795456598,"cytosine","HMDB0000630",NA,NA,NA,NA,NA,NA,"71-30-7","DTXSID4044456","DTXCID2024456","315680409","  597","C00380"," 16040",NA,"Cytosine","cytosine"
"27","deoxycarnitine",0.000735995375663325,0.000652494781525621,0.000943618667293089,0.000669197632337144,0.00353176638049849,0.00268008290900159,0.00460241802528044,0.0021918264229631,0,0,0,0,0.000144340556560975,0.000490486528147612,0.000512033088737447,0.000705181910262103,0.00274056869365537,0.00208625910205486,0.00387122360136656,0.0024607804903707,0.00547181827345991,0.000924105622179842,0.00267527995794498,0.00198403690799552,"2.08797989007018","0.00864428794815132","0.00864428794815132","1.53903974572387","0.0112436855248642","0.0112436855248642","-1.28035573331145","0.0170318009722152","0.0170318009722152","0.165893208897791","0.508805518072892","0.508805518072892","0.175786015532021","0.679127464400201","0.679127464400201","-0.548940144346312","0.0285955522614203","0.0285955522614203","0.80762415675873","0.00152005630892249","0.00152005630892249","-1.92208668117239","0.00540652924866051","0.00540652924866051","-1.91219387453816","0.0654367831575131","0.0654367831575131","0.258684012412418","0.0882586644904404","0.0882586644904404","-1.37314653682608","0.0063555233723642","0.0063555233723642","-1.36325373019185","0.0978112443806192","0.0978112443806192","-1.11446252441366","0.0117657143794075","0.0117657143794075","-1.10456971777943","0.129770453523787","0.129770453523787","0.00989280663423001","0.981442491177971","0.981442491177971",0.0032515234344359,0,0.000463010520927034,0.000750326614204795,0.00278970797186187,0.00276381019039506,"deoxycarnitine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"deoxycarnitine"
"28","deoxycytidine",0.0347358011916902,0.57026820412153,1.36765114764576,0.0726323266122827,0.0324331551761101,0.0169096836655111,0.0129466802367793,0.00811183578915044,0.222094707921721,0.00810768622468921,0,1.50506790767495,0,0.012122726834637,0.0399533291445795,0.0666621880352426,0.0283318404391649,0.0330923012476424,1.88210263864323,0.652530469206943,0.039498768542402,0.0355235969426066,0.0152519547468974,0.0143400744145852,"-4.54700945717724","0.332204579197772","0.332204579197772","-0.72218404992853","0.489730775778108","0.489730775778108","4.78364968005446","0.209952425693717","0.209952425693717","-5.12707068604155","0.243715714727436","0.243715714727436","-0.545814517403654","0.352276019471408","0.352276019471408","3.82482540724871","0.344318853680362","0.344318853680362","0.236640222877222","0.876101452257227","0.876101452257227","-0.580061228864317","0.717429090074207","0.717429090074207","4.00119493977358","0.34068054727371","0.34068054727371","4.06146563012593","0.218564059921496","0.218564059921496","-4.40488663611302","0.250905365177748","0.250905365177748","0.176369532524876","0.838726203125955","0.838726203125955","-0.343421005987095","0.806573158803697","0.806573158803697","4.2378351626508","0.216010026913522","0.216010026913522","4.5812561686379","0.248771396623436","0.248771396623436",0.0176003387168877,0.43381757545534,0.0296845610036148,0.511321869892817,0.649014312384246,0.0261535986616228,"deoxycytidine","HMDB0000014","C00881","belongs to the class of organic compounds known as pyrimidine 2'-deoxyribonucleosides. Pyrimidine 2'-deoxyribonucleosides are compounds consisting of a pyrimidine linked to a ribose which lacks a hydroxyl group at position 2.","Organic compounds","Nucleosides, nucleotides, and analogues","Pyrimidine nucleosides","Pyrimidine 2'-deoxyribonucleosides","951-77-9",NA,NA,"  8145772",NA,"C00881"," 15698","DB02594","Deoxycytidine","deoxycytidine"
"29","dethiobiotin",0.00576409602638233,0.00816181240739058,0.00594942850031212,0.00777541307803325,0.066317158403938,0.0604388680812078,0.0321694303972055,0.0322440147179181,0,0,0,0,0,0,0.00146771179647372,0.00029995672095392,0.19423874342797,0,0.199508571237511,0,0.0220220096559698,0.0138442748376001,0.0130373802428551,0.0348765764207022,"5.6085835940314","0.0133552755123264","0.0133552755123264","5.08059534242172","0.0136296885072151","0.0136296885072151","-2.62441581225682","0.0201807265145398","0.0201807265145398","-1.02712478618181","0.440870381113108","0.440870381113108","1.15275926545008","0.0522449239697141","0.0522449239697141","-0.527988251609679","0.295000440231595","0.295000440231595","2.98416778177457","0.00151618016655189","0.00151618016655189","-6.6357083802132","0.181747126156848","0.181747126156848","-4.45582432858131","0.0257030258491998","0.0257030258491998","2.45617953016489","0.000343499630368613","0.000343499630368613","-6.10772012860352","0.183181949729326","0.183181949729326","-3.92783607697163","0.0268737102649325","0.0268737102649325","-3.65154059843863","0.205748250630528","0.205748250630528","-1.47165654680674","0.0685586887732744","0.0685586887732744","2.17988405163189","0.266291178948126","0.266291178948126",0.0477923679000674,0,0.00044191712935691,0.00691268750302957,0.0984368286663701,0.0209450602892818,"dethiobiotin","HMDB0003581","C01909","belongs to the class of organic compounds known as medium-chain fatty acids. These are fatty acids with an aliphatic tail that contains between 4 and 12 carbon atoms.","Organic compounds","Lipids and lipid-like molecules","Fatty Acyls","Fatty acids and conjugates","533-48-2",NA,NA," 26697261",NA,"C01909"," 42280","DB03775","Dethiobiotin","dethiobiotin"
"30","dihexose(s)",0.00802135046816527,0.0114251393227381,0.00100077093814845,0.0260012103159474,0,0.790265363452465,7.14140298171319e-05,0.0463898552952484,0.000672904924406703,0.00774157874067423,0,0,0.0135950313424523,0.0238007998727455,0.0228399359307621,0.00780058500630561,0.0737991420582148,0,0,0,0,32.4802558311075,46.5306864116777,0,"6.08154061166322","0.364067219620328","0.364067219620328","3.54483974433471","0.394950073731295","0.394950073731295","-4.05875432495806","0.383521545487005","0.383521545487005","3.43381062505468","0.398729971679295","0.398729971679295","-6.55434491601057","0.195102731018715","0.195102731018715","-2.53670086732852","0.0218213449081734","0.0218213449081734","2.02278628670517","0.168884359456439","0.168884359456439","-2.64772998660855","0.44179794042867","0.44179794042867","-12.6358855276738","0.191633547265956","0.191633547265956","-0.513914580623351","0.441912718962142","0.441912718962142","-0.111029119280028","0.94351427895075","0.94351427895075","-10.0991846603453","0.191881222139313","0.191881222139313","-0.624943699903378","0.742058618788492","0.742058618788492","-10.6130992409686","0.191791499961085","0.191791499961085","-9.98815554106525","0.19190513819179","0.19190513819179",0.209181658194383,0.00210362091627023,0.0170090880380664,0.0116121177612498,0.0184497855145537,19.7527355606963,"dihexose(s)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dihexose(s)"
"31","ferulic acid",0.0127669410627053,0.0141282074664017,0.00306070620638456,0.0205833244742711,0.00796419519498908,0.00467053076200062,0.00351369899029828,0.00387536004939356,0,0.000261121187562928,0.00170361112643193,0,0.000218995683577498,0.00178799143461692,0.00932341346843515,0.00355212447723977,0.00269081114159597,0.000627581929246938,0.00233707741794237,0.00263781472761524,0.00141365662933831,0.00300470615045201,0.00095883830900921,0.00500781103170229,"2.00993416948193","0.0149485984244472","0.0149485984244472","0.347411766661296","0.592510747134109","0.592510747134109","1.18282951998309","0.122880053732357","0.122880053732357","0.9665929602891","0.0554699005353278","0.0554699005353278","0.739897031857278","0.128972702030947","0.128972702030947","-1.66252240282063","0.202716894479087","0.202716894479087","3.19276368946501","0.0429215320162543","0.0429215320162543","-1.04334120919283","0.0487182460385905","0.0487182460385905","-1.27003713762465","0.101240459044446","0.101240459044446","1.53024128664438","0.0872592576929463","0.0872592576929463","0.619181193627804","0.473983609450654","0.473983609450654","0.392485265195981","0.633173242038691","0.633173242038691","2.14942248027219","0.0602156832643616","0.0602156832643616","1.92272655184036","0.0653988989378678","0.0653988989378678","-0.226695928431823","0.637607624899881","0.637607624899881",0.00500594624917039,0.000491183078498714,0.00372063126596733,0.0126347948024407,0.00207332130410013,0.00259625303012545,"ferulic acid","HMDB0000954",NA,NA,NA,NA,NA,NA,"1135-24-6","DTXSID5040673",NA,NA,NA,"C01494"," 17620","DB07767","Ferulic acid","ferulic acid"
